;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
3460;femenino;comercio;variedades;san javier no.1;3;13.0;30/01/2018;6000000;microempresarial
3461;femenino;comercio;almacen de ropa en ;barrio caicedo;03;9.0;2016/11/4;6000000;microempresarial
3462;masculino;comercio;variedades;castilla;3;5.0;31/07/2018;6000000;Microempresarial
3463;femenino;comercio;comidas rapidas;barrio caicedo;2;9.0;3/05/2019;7000000;microempresarial
3464;femenino;industria;fabrica de ;moravia;2;4.0;7/06/2018;7800000;microempresarial
3465;femenino;servicio;comidas rapidas;doce de octubre no.1;2;6.0;31/05/2016;$ 5,000,000.00;microempresarial
3466;femenino;comercio;tienda;robledo;1;7.0;8/11/2016;2000000;microempresarial
3467;femenino;servicio;taller de mecanica;calasanz;2;12.0;2017/06/20;7000000;microempresarial
3468;masculino;comercio;taller de mecanica;belen;3;16.0;8/06/2017;5000000;microempresarial
3469;MASCULINO;industria;fabrica de ;robledo;2;7.0;22/05/2018;5000000;microempresarial
3470;femenino;comercio;variedades;enciso;2;8.0;17/05/2018;2000000;juridica_y_cap.semilla
3471;femenino;servicio;tienda;campo valdes no. 1;3;4.0;6/01/2017;7370000;microempresarial
3472;Femenino;comercio;variedades;maria cano ;1;3.0;1/09/2017;2000000;microempresarial
3473;femenino;comercio;cafe e internet;manrique central no. 1;2;4.0;8/06/2018;1800000;microempresarial
3474;femenino;comercio;almacen de ropa en ;aranjuez;3;4.0;23/01/2017;7377000;microempresarial
3475;femenino;comercio;tienda;robledo;2;7.0;13/07/2018;7800000;microempresarial
3476;masculino;servicio;mantenimiento en ;barrio caicedo;3;9.0;12/07/2017;7377000;microempresarial
3477;femenino;SERVICIO;restaurante;villa niza;2;2.0;6/10/2016;6890000;microempresarial
3478;femenino;comercio;papeleria;san javier no.1;1;13.0;12/10/2018;1000000;microempresarial
3479;femenino;industria;fabrica de ;santa_lucia;3;12.0;24/05/2018;4000000;microempresarial
3480;femenino;comercio;Fabrica De Calzado;juan xxiii la quiebra;1;13.0;3/05/2018;4000000;MICROEMPRESARIAL
3481;femenino;servicio;fabrica de alimentos;jesus nazareno;3;10.0;23/08/2017;4000000;microempresarial
3482;femenino;comercio;TIENDA;villa hermosa;3;8.0;2017/11/8;7300000;microempresarial
3483;masculino;comercio;fabrica de calzado;andalucia;2;2.0;25/07/2018;5000000;microempresarial
3484;femenino;comercio;cafe e internet;manrique central no. 1;02;4.0;7/10/2016;6000000;microempresarial
3485;femenino;servicio;peluqueria;robledo;3;7.0;1/12/2017;5000000;MICROEMPRESARIAL
3486;femenino;servicio;mantenimiento-en-;cabecera san cristobal;3;60.0;6/05/2016;6000000;microempresarial
3487;femenino;comercio;tienda;santander;2;6.0;6/12/2017;7377000;microempresarial
3488;femenino;servicio;peluqueria;enciso;2;8.0;2016/08/1;6850000;MICROEMPRESARIAL
3489;femenino;comercio;comidas rapidas;moravia;2;4.0;2/05/2018;1700000;microempresarial
3490;femenino;comercio;variedades;popular;2;1.0;19/07/2017;7377000;microempresarial
3491;femenino;comercio;Tienda De Helados;SANTO DOMINGO SAVIO ;1;1.0;2017/10/12;5000000;microempresarial
3492;femenino;servicio;peluqueria;santa cruz;3;2.0;12/07/2018;$ 7,800,000.00;microempresarial
3493;femenino;agropecuaria;viveros ;la esperanza;1;6.0;13/12/2016;6000000;microempresarial
3494;masculino;comercio;legumbreria;MANRIQUE_ORIENTAL;3;3.0;20/03/2018;7800000;microempresarial
3495;masculino;servicio;gimnasio;campo valdes no. 1;3;4.0;26/09/2017;3000000;EMPRESARIAL ED. 
3496;MASCULINO;servicio;montallantas;20 de julio;1;13.0;13/09/2017;5000000;Microempresarial
3497;femenino;comercio;papeleria;;3;9.0;8/11/2016;5600000;microempresarial
3498;masculino;servicio;comidas rapidas;belencito;3;13.0;6/07/2017;7370000;microempresarial
3499;femenino;industria;Fabrica De Helados;belen;3;16.0;12/06/2017;7000000;microempresarial
3500;femenino;servicio;fabrica de helados;el rodeo;3;15.0;9/02/2017;7000000;microempresarial
3501;femenino;comercio;tienda;13 de noviembre;1;8.0;26/07/2017;7300000;microempresarial
3502;femenino;industria;fotografia;san javier no.1;3;13.0;17/03/2017;3500000;microempresarial
3503;femenino;industria;fabrica de ;carpinelo;1;1.0;20/11/2018;5000000;Microempresarial
3504;masculino;servicio;barberia;ENCISO;2;8.0;9/08/2017;5000000;microempresarial
3505;femenino;comercio;variedades;el chagualo;3;10.0;12/10/2017;7000000;microempresarial
3506;masculino;comercio;comidas rapidas;ANDALUCIA;1;2.0;14/12/2016;6890000;microempresarial
3507;femenino;comercio;variedades;barro blanco;3;90.0;5/01/2018;4000000;microempresarial
3508;masculino;comercio;almacen de ropa en ;san pablo;2;1.0;21/02/2018;7800000;microempresarial
3509;femenino;servicio;fabrica de helados;cabecera san cristobal;3;60.0;6/03/2018;7800000;microempresarial
3510;femenino;industria;fabrica de velas;guayabal;3;15.0;10/11/2016;6890000;microempresarial
3511;femenino;comercio;tienda;manrique oriental;1;3.0;20/06/2017;7300000;microempresarial
3512;femenino;comercio;miscelanea;buenos aires;3;9.0;2016/10/31;6890000;microempresarial
3513;femenino;comercio;comidas rapidas;manrique oriental;1;4.0;21/09/2017;3000000;microempresarial
3514;femenino;comercio;almacen de ropa en ;santo domingo savio ;2;1.0;14/03/2018;7000000;microempresarial
3515;femenino;comercio;variedades;cabecera san cristobal;1;60.0;22/11/2016;4000000;microempresarial
3516;masculino;servicio;restaurante;campo valdes no. 1;2;4.0;9/02/2017;7300000;microempresarial
3517;femenino;comercio;almacen de ropa en ;robledo;3;7.0;6/07/2016;6890000;microempresarial
3518;femenino;servicio;Papeleria;buenos aires;1;9.0;29/09/2016;6500000;MICROEMPRESARIAL
3519;MASCULINO;industria;variedades;20 de julio;1;13.0;30/12/2016;6890000;microempresarial
3520;femenino;industria;fabrica de ;la milagrosa;3;9.0;22/01/2019;5500000;microempresarial
3521;femenino;comercio;comidas rapidas;bombona no. 2;2;9.0;29/10/2018;7000000;microempresarial
3522;femenino;comercio;tienda;la sierra;1;8.0;4/08/2017;3500000;microempresarial
3523;femenino;comercio;tienda;cabecera san cristobal;1;60.0;26/10/2018;7800000;microempresarial
3524;femenino;comercio;papeleria;el salvador;3;9.0;28/08/2018;$ 2,000,000.00;microempresarial
3525;femenino;comercio;Almacen De Ropa En ;manrique central no. 1;1;4.0;13/05/2019;3500000;microempresarial
3526;femenino;comercio;tienda;enciso;2;8.0;3/05/2017;7377000;microempresarial
3527;femenino;comercio;TIENDA;campo valdes no. 1;1;4.0;16/03/2017;5000000;microempresarial
3528;masculino;servicio;barberia;belen;2;16.0;30/01/2018;6000000;microempresarial
3529;femenino;industria;fabrica de ;enciso;2;8.0;30/03/2017;7370000;microempresarial
3530;femenino;industria;fabrica de productos ;belen;3;16.0;18/06/2019;2200000;microempresarial
3531;masculino;industria;fabrica de ;manrique central no. 2;2;3.0;9/08/2017;5000000;microempresarial
3532;femenino;comercio;papeleria;ROBLEDO;1;7.0;2/05/2018;1200000;microempresarial
3533;femenino;comercio;Variedades;castilla;3;5.0;21/09/2018;2500000;microempresarial
3534;masculino;comercio;variedades;cabecera san cristobal;2;60.0;26/11/2018;1000000;microempresarial
3535;Masculino;industria;publicidad y ;calasanz parte alta;2;12.0;31/10/2016;28200000;empresarial ed. 
3536;femenino;comercio;almacen de ropa en ;jesus nazareno;3;10.0;4/08/2017;7300000;microempresarial
3537;masculino;comercio;carniceria;enciso;1;8.0;2018/08/23;7800000;microempresarial
3538;Femenino;comercio;comidas rapidas;francisco antonio zea;3;5.0;2017/10/31;6000000;microempresarial
3539;masculino;comercio;distribuidora de ;el pesebre;1;13.0;17/08/2018;7000000;microempresarial
3540;masculino;comercio;bares;el pinal;1;8.0;30/08/2016;3000000;microempresarial
3541;femenino;comercio;variedades;manrique central no. 1;2;13.0;30/10/2017;6000000;microempresarial
3542;femenino;industria;fabrica de ;boston;3;10.0;2/11/2017;7377000;microempresarial
3543;masculino;industria;fabrica de ;florencia;3;5.0;1/02/2018;6000000;microempresarial
3544;femenino;comercio;Almacen De Ropa En ;popular;2;1.0;30/11/2016;6890000;microempresarial
3545;femenino;servicio;tienda naturista;santa margarita;2;7.0;14/03/2018;5000000;microempresarial
3546;femenino;comercio;restaurante;la_milagrosa;2;9.0;27/02/2019;8200000;microempresarial
3547;femenino;comercio;variedades;barrio caicedo;1;9.0;23/10/2017;1000000;microempresarial
3548;femenino;comercio;almacen de ropa en ;robledo;2;7.0;25/09/2017;7000000;microempresarial
3549;masculino;industria;fabrica de productos ;doce de octubre no.1;2;6.0;5/06/2018;6000000;microempresarial
3550;femenino;comercio;almacen de ropa en ;popular;1;1.0;29/06/2016;2000000;microempresarial
3551;masculino;comercio;variedades;cabecera san antonio ;1;80.0;24/05/2018;5000000;microempresarial
3552;femenino;comercio;tienda;cabecera san cristobal;2;60.0;9/03/2018;780000;microempresarial
3553;femenino;servicio;comidas rapidas;santa rosa de lima;2;13.0;13/09/2016;3500000;microempresarial
3554;masculino;comercio;tienda;popular;2;1.0;20/05/2019;$ 8,000,000.00;microempresarial
3555;femenino;comercio;almacen de ropa en ;blanquizal;1;13.0;25/01/2016;6800000;microempresarial
3556;masculino;servicio;variedades;20 de julio;1;13.0;26/07/2016;6000000;microempresarial
3557;femenino;comercio;restaurante;campo valdes no. 1;2;4.0;9/11/2017;7370000;microempresarial
3558;femenino;servicio;peluqueria;campo valdes no. 1;2;4.0;2018/08/1;7000000;Microempresarial
3559;masculino;comercio;cafe-e-internet;manrique central no. 1;3;4.0;5/06/2017;7300000;microempresarial
3560;femenino;servicio;peluqueria;barrio caicedo;3;9.0;28/11/2018;3000000;microempresarial
3561;femenino;comercio;legumbreria;belen;3;16.0;28/02/2018;7800000;microempresarial
3562;masculino;comercio;variedades;el chagualo;3;10.0;18/01/2016;5200000;microempresarial
3563;femenino;servicio;cafe e internet;enciso;1;8.0;9/08/2018;7800000;microempresarial
3564;femenino;servicio;restaurante;Aranjuez;2;4.0;25/09/2017;7370000;microempresarial
3565;femenino;comercio;variedades;cabecera san cristobal;2;60.0;11/02/2019;6000000;microempresarial
3566;femenino;comercio;almacen de ropa en ;manrique central no. 2;2;3.0;15/11/2017;$ 7,370,000.00;Microempresarial
3567;femenino;industria;fabrica de ;boyaca;3;5.0;1/11/2017;7000000;microempresarial
3568;masculino;comercio;tienda;BELENCITO;2;13.0;5/09/2016;5000000;microempresarial
3569;masculino;comercio;fabrica de repuestos ;popular;1;1.0;7/03/2018;$ 2,000,000.00;microempresarial
3570;masculino;comercio;fabrica_de_;belalcazar;2;5.0;29/11/2017;6500000;microempresarial
3571;femenino;comercio;tienda;santo domingo savio ;1;1.0;17/04/2017;2000000;Microempresarial
3572;femenino;;tienda;manrique central no. 1;2;4.0;7/12/2017;7000000;Microempresarial
3573;femenino;servicio;peluqueria;el poblado;3;5.0;20/04/2017;7377000;microempresarial
3574;femenino;industria;fabrica de ;robledo;2;7.0;17/05/2018;5000000;microempresarial
3575;femenino;comercio;productos de belleza;la america;3;12.0;2016/09/30;6000000;microempresarial
3576;femenino;comercio;variedades;la esperanza;1;6.0;28/02/2017;7300000;microempresarial
3577;femenino;comercio;variedades;popular;2;1.0;26/07/2018;7800000;microempresarial
3578;femenino;servicio;cafe e internet;manrique central no. 2;2;3.0;8/08/2016;3000000;microempresarial
3579;masculino;industria;FABRICA DE MUEBLES;robledo;3;7.0;15/03/2016;3000000;microempresarial
3580;femenino;comercio;miscelanea;la america;3;12.0;11/06/2019;5800000;microempresarial
3581;femenino;comercio;miscelanea;manrique central no. 1;2;4.0;19/10/2017;7000000;microempresarial
3582;masculino;servicio;taller de electronica;san javier no.1;3;13.0;15/02/2019;8122200;microempresarial
3583;femenino;comercio;distribuidora de ;aranjuez;3;4.0;15/08/2018;1500000;microempresarial
3584;femenino;comercio;Comidas Rapidas;cabecera san cristobal;1;60.0;2018/11/20;7800000;microempresarial
3585;femenino;servicio;peluqueria;BARRIO CAICEDO;1;9.0;8/11/2017;7300000;microempresarial
3586;femenino;comercio;distribuidora de ;el salvador;2;9.0;4/04/2016;5000000;microempresarial
3587;masculino;COMERCIO;tienda naturista;popular;2;1.0;20/09/2016;6800000;microempresarial
3588;masculino;servicio;barberia;san javier no.1;3;13.0;20/04/2018;7800000;microempresarial
3589;masculino;industria;fabrica de ;ROBLEDO;3;7.0;12/10/2017;7370000;microempresarial
3590;femenino;comercio;Variedades;san javier no.1;2;13.0;8/08/2017;2000000;microempresarial
3591;femenino;servicio;comidas rapidas;la america;3;12.0;2017/02/23;7300000;microempresarial
3592;masculino;industria;fabrica de ;san javier no.1;2;13.0;18/09/2017;7000000;microempresarial
3593;femenino;servicio;restaurante;andalucia;2;2.0;7/04/2016;6890000;microempresarial
3594;femenino;industria;fabrica de ;santo domingo savio ;1;1.0;12/06/2017;$ 7,377,000.00;microempresarial
3595;femenino;industria;fabrica de colchones;castilla;3;5.0;2018/11/20;7000000;microempresarial
3596;femenino;comercio;comidas rapidas;llanaditas;1;8.0;17/07/2017;4000000;microempresarial
3597;femenino;agropecuaria;Criadero De Animales ;palmitas;2;50.0;8/05/2017;4000000;microempresarial
3598;femenino;servicio;peluqueria;belen;3;16.0;15/06/2017;7300000;microempresarial
3599;femenino;comercio;almacen de ropa en ;guayabal;3;15.0;5/02/2019;6000000;MICROEMPRESARIAL
3600;masculino;SERVICIO;fabrica de helados;francisco antonio zea;3;5.0;1/11/2016;6890000;microempresarial
3601;femenino;comercio;tienda;picacho;1;6.0;7/12/2018;1000000;microempresarial
3602;masculino;industria;fabrica de ;santa elena central;2;90.0;15/03/2018;5000000;microempresarial
3603;femenino;comercio;ALMACEN DE ROPA EN ;campo valdes no. 1;3;4.0;19/07/2017;3000000;microempresarial
3604;femenino;comercio;almacen de ropa en ;la francia;2;2.0;9/10/2017;7377000;microempresarial
3605;masculino;industria;recreativo-educativo;manrique oriental;1;3.0;13/02/2019;7500000;microempresarial
3606;masculino;servicio;barberia;moravia;2;4.0;16/11/2016;6890000;microempresarial
3607;femenino;comercio;mantenimiento en ;robledo;2;7.0;2018/07/31;78000000;microempresarial
3608;femenino;comercio;TIENDA;andalucia;2;2.0;10/05/2018;3000000;microempresarial
3609;masculino;comercio;cafeteria;aranjuez;3;4.0;2/02/2018;6000000;microempresarial
3610;masculino;comercio;drogueria;las palmas;3;10.0;28/05/2018;6000000;microempresarial
3611;femenino;comercio;comidas rapidas;manrique central no. 1;2;4.0;16/02/2018;7800000;microempresarial
3612;masculino;comercio;variedades;andalucia;2;2.0;17/03/2016;3500000;microempresarial
3613;masculino;industria;fabrica de ;aures no. 2;2;7.0;2017/06/16;5000000;microempresarial
3614;masculino;comercio;fabrica de arepas;aranjuez;1;4.0;24/10/2018;3300000;microempresarial
3615;masculino;servicio;comidas_rapidas;belencito;1;13.0;31/08/2017;5000000;microempresarial
3616;masculino;comercio;comidas rapidas;barrio caicedo;1;9.0;23/05/2018;4000000;microempresarial
3617;masculino;comercio;variedades;robledo;2;7.0;8/02/2018;7000000;microempresarial
3618;femenino;industria;fabrica de ;altavista;2;70.0;22/05/2018;4000000;microempresarial
3619;femenino;comercio;comidas rapidas;cabecera san cristobal;1;60.0;17/10/2018;2000000;microempresarial
3620;masculino;servicio;variedades;granizal;2;1.0;25/10/2018;7800000;Microempresarial
3621;femenino;servicio;mantenimiento en ;lopez de mesa;3;7.0;24/07/2017;28000000;empresarial ed. 
3622;masculino;comercio;variedades;manrique central no. 1;1;4.0;13/06/2017;4000000;microempresarial
3623;femenino;comercio;variedades;enciso;2;8.0;5/02/2018;7800000;microempresarial
3624;masculino;comercio;miscelanea;campo valdes no. 1;2;4.0;1/02/2018;7800000;microempresarial
3625;masculino;comercio;distribuidora de ;buenos aires;3;9.0;26/10/2016;6890000;microempresarial
3626;masculino;servicio;restaurante;robledo;3;7.0;2019/04/24;8280000;microempresarial
3627;femenino;comercio;almacen de ropa en ;barrio caicedo;1;9.0;24/04/2017;$ 4,000,000.00;microempresarial
3628;masculino;servicio;peluqueria;manrique central no. 1;1;4.0;27/07/2018;7000000;microempresarial
3629;femenino;industria;carpinteria;manrique central no. 1;1;4.0;21/03/2017;$ 6,100,000.00;microempresarial
3630;masculino;COMERCIO;Distribuidora_De_;loreto;3;9.0;26/05/2016;17236350;ayacucho formal
3631;femenino;COMERCIO;panaderia;manrique_central_no._1;2;4.0;1/08/2018;2500000;microempresarial
3632;femenino;;tienda;popular;2;1.0;16/01/2018;4300000;microempresarial
3633;femenino;industria;fabrica de ;moravia;2;4.0;14/12/2018;2000000;microempresarial
3634;femenino;comercio;billares;san jose de la cima no. ;2;3.0;8/03/2018;7800000;microempresarial
3635;femenino;industria;fabrica de colchones;san javier no.1;2;13.0;25/10/2018;3000000;MICROEMPRESARIAL
3636;femenino;comercio;variedades;villa hermosa;3;8.0;2017/11/7;5000000;microempresarial
3637;masculino;servicio;variedades;la milagrosa;2;9.0;18/05/2018;7800000;Microempresarial
3638;femenino;comercio;peluqueria;santo domingo savio ;1;1.0;2018/09/3;7800000;microempresarial
3639;masculino;industria;fabrica de ;altavista;3;70.0;29/02/2016;3000000;microempresarial
3640;masculino;comercio;comidas rapidas;belen;2;16.0;18/07/2017;4000000;microempresarial
3641;femenino;servicio;MENSAJERIA;la francia;02;2.0;23/04/2019;6000000;Microempresarial
3642;femenino;servicio;fabrica_de_;calasanz;1;12.0;25/01/2016;6000000;microempresarial
3643;femenino;industria;fabrica de ;san javier no.1;1;13.0;5/12/2018;5000000;microempresarial
3644;femenino;industria;fabrica de ;belen;2;16.0;18/05/2018;6000000;microempresarial
3645;masculino;comercio;Variedades;villa hermosa;2;8.0;5/02/2019;4000000;microempresarial
3646;femenino;comercio;COMIDAS RAPIDAS;san javier no.1;1;13.0;5/09/2017;7377000;Microempresarial
3647;femenino;comercio;miscelanea;san javier no.1;3;13.0;5/07/2017;7300000;microempresarial
3648;femenino;comercio;Variedades;san javier no.1;3;13.0;5/04/2018;7000000;Microempresarial
3649;femenino;comercio;almacen de ropa en ;las palmas;3;10.0;5/10/2017;7000000;microempresarial
3650;femenino;comercio;tienda de helados;cabecera san cristobal;2;60.0;2018/05/29;7000000;microempresarial
3651;masculino;servicio;taller de mecanica;manrique oriental;1;3.0;31/07/2017;4000000;microempresarial
3652;femenino;industria;fabrica de ;robledo;2;7.0;2/02/2018;6000000;microempresarial
3653;femenino;comercio;tienda;santa cruz;2;2.0;15/05/2017;7000000;microempresarial
3654;femenino;comercio;variedades;olaya_herrera;1;7.0;17/08/2017;7377000;microempresarial
